Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age,Work_Experience
5117392,F,N,N,0,135000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,0,0,Accountants,1,0,48.0,0.9
5022189,F,N,N,1,135000.0,Commercial associate,Secondary,Separated,House / apartment,1,0,0,0,High skill tech staff,2,0,42.0,21.9
5105422,F,N,Y,0,193500.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,51.0,26.5
5143453,M,Y,Y,0,247500.0,State servant,Secondary,Civil marriage,House / apartment,1,0,0,0,High skill tech staff,2,0,33.0,4.8
5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Laborers,2,0,59.0,1.6
5090995,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,1,1,1,1,Managers,2,0,28.0,7.2
5089512,F,Y,N,1,405000.0,Working,Secondary,Married,Rented apartment,1,1,1,1,Core staff,3,0,38.0,4.6
5116373,F,N,N,1,90000.0,Working,Secondary,Married,With parents,1,0,0,0,Laborers,3,0,28.0,2.7
5149106,M,N,Y,2,270000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Security staff,4,0,34.0,9.9
5091737,F,Y,Y,0,243000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Sales staff,1,0,40.0,5.6
5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,0,High skill tech staff,3,0,44.0,5.5
5087819,M,N,Y,2,112500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Security staff,4,0,43.0,4.3
5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,65.0,20.5
5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,1,0,0,0,Laborers,2,0,54.0,0.0
5052811,F,N,Y,0,117000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Managers,2,0,47.0,12.4
5095751,F,N,N,0,202500.0,Working,Secondary,Married,With parents,1,1,1,0,Managers,2,0,35.0,0.9
5096785,F,Y,Y,0,270000.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,66.0,0.0
5062286,M,N,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,1,1,0,1,Core staff,2,0,23.0,3.0
5090805,F,N,N,0,135000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,46.0,18.1
5079075,F,N,Y,0,216000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Core staff,2,0,43.0,4.5
5146447,F,N,Y,0,135000.0,Working,Secondary,Widow,House / apartment,1,0,1,0,Managers,1,0,39.0,2.5
5051008,F,N,N,1,225000.0,Commercial associate,Secondary,Married,House / apartment,1,1,1,1,Realty agents,3,0,29.0,9.3
5100106,M,Y,N,0,81000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,48.0,8.9
5094896,M,Y,Y,1,180000.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Managers,3,0,39.0,10.8
5050894,M,Y,N,0,292500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,52.0,0.0
5054414,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,1,1,0,0,Managers,2,0,36.0,13.9
5025791,F,N,Y,0,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Core staff,2,0,51.0,9.9
5067949,F,N,Y,0,157500.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,1,1,Laborers,1,0,50.0,9.8
5142482,M,Y,N,2,166500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Core staff,4,0,34.0,3.3
5041271,M,N,Y,0,445500.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,Laborers,1,0,53.0,6.8
5115957,F,Y,Y,0,180000.0,Working,Secondary,Widow,House / apartment,1,0,0,0,Sales staff,1,0,42.0,11.8
5010881,F,N,Y,0,45000.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,57.0,0.0
5029423,F,N,Y,1,315000.0,State servant,Secondary,Civil marriage,House / apartment,1,0,0,1,Core staff,3,0,31.0,6.9
5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Managers,4,0,34.0,6.0
5029610,F,Y,Y,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,0,Core staff,1,0,42.0,19.6
5117450,F,N,N,2,90000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,4,0,33.0,0.3
5143620,F,N,Y,0,191399.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,64.0,0.0
5023949,M,Y,Y,1,148500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,41.0,14.2
5089737,F,Y,N,0,135000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Cleaning staff,2,0,52.0,18.5
5143402,M,Y,Y,0,144000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,53.0,6.5
5041921,M,N,N,0,135000.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,44.0,0.0
5136909,M,N,N,1,360000.0,Working,Secondary,Married,House / apartment,1,1,0,1,Managers,3,0,42.0,8.0
5143596,F,N,N,0,90000.0,Working,Secondary,Civil marriage,House / apartment,1,1,0,0,Waiters/barmen staff,2,0,32.0,9.1
5095939,M,N,N,0,157500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Managers,2,0,48.0,9.9
5113343,M,N,Y,2,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,4,0,31.0,12.6
5142920,F,N,N,1,292500.0,Working,Incomplete higher,Married,House / apartment,1,1,1,0,Sales staff,3,0,34.0,11.0
5114294,F,N,N,0,112500.0,State servant,Secondary,Widow,House / apartment,1,1,0,0,Laborers,1,0,53.0,14.4
5088055,F,N,Y,0,216000.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Medicine staff,1,0,49.0,8.4
5142815,M,Y,N,0,126000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,1,0,Laborers,2,0,28.0,8.0
5054460,M,Y,N,1,135000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,3,0,52.0,5.2
5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,1,0,0,0,Laborers,1,0,60.0,0.0
5069380,M,N,Y,0,337500.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,High skill tech staff,1,0,46.0,3.5
5065798,F,N,Y,0,44550.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,63.0,0.0
5036396,F,Y,Y,0,112500.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Cooking staff,2,0,37.0,3.4
5148535,F,N,Y,1,157500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,3,0,29.0,4.7
5105436,M,N,Y,2,112500.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,4,0,39.0,6.3
5105412,F,N,Y,2,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,4,0,35.0,4.2
5026177,M,Y,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,53.0,21.4
5142584,M,Y,Y,0,301500.0,Working,Secondary,Married,Rented apartment,1,0,0,0,Laborers,2,0,25.0,2.4
5054297,F,Y,N,0,112500.0,Working,Secondary,Married,House / apartment,1,1,0,0,Cooking staff,2,0,39.0,20.2
5118108,M,Y,N,0,90000.0,Working,Secondary,Single / not married,House / apartment,1,1,0,0,Laborers,1,0,23.0,3.0
5054106,F,N,N,0,67500.0,Pensioner,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,59.0,0.0
5010683,M,Y,Y,0,292500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Managers,2,0,28.0,6.1
5045850,F,Y,Y,2,315000.0,Commercial associate,Higher education,Married,With parents,1,0,0,0,Managers,4,0,35.0,3.6
5058371,F,N,Y,0,117000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Laborers,2,0,48.0,1.0
5068147,F,N,Y,0,157500.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,56.0,0.0
5137187,F,Y,N,0,67500.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,31.0,5.3
5139859,M,Y,Y,0,189000.0,Pensioner,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,55.0,0.0
5095873,F,N,N,0,202500.0,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Core staff,2,0,42.0,14.2
5126809,M,N,Y,1,157500.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,1,Laborers,3,0,29.0,6.4
5096604,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,1,1,1,0,Core staff,3,0,37.0,2.7
5036765,F,N,N,1,112500.0,Working,Secondary,Married,House / apartment,1,0,0,1,Laborers,3,0,35.0,3.4
5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Accountants,2,0,51.0,19.3
5090082,M,N,N,0,180000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,41.0,4.6
5061481,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Managers,3,0,26.0,6.2
5125235,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,4,0,38.0,0.2
5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,39.0,9.4
5126021,F,N,N,1,112500.0,Working,Secondary,Civil marriage,House / apartment,1,1,1,0,Core staff,3,0,41.0,7.3
5114630,F,N,Y,0,81000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Sales staff,2,0,54.0,0.8
5010225,F,Y,Y,1,90000.0,State servant,Secondary,Married,House / apartment,1,0,0,0,Medicine staff,3,0,48.0,22.0
5118526,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,61.0,1.4
5061340,F,N,Y,0,94500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,67.0,0.0
5118527,F,N,Y,0,180000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,61.0,1.4
5090186,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,64.0,0.0
5089596,M,Y,N,0,315000.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,0,0,Managers,2,0,38.0,2.7
5066865,F,N,Y,2,54000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,4,0,27.0,2.2
5061832,F,N,Y,0,112500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,62.0,0.0
5009941,F,N,Y,2,157500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,4,0,29.0,6.4
5052731,F,N,Y,0,180000.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,2,0,38.0,3.1
5137175,F,N,N,0,225000.0,Working,Secondary,Married,House / apartment,1,1,1,0,Sales staff,2,0,55.0,10.3
5045614,M,Y,Y,1,360000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Drivers,3,0,43.0,3.6
5067926,F,N,Y,0,112500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,62.0,0.0
5047870,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Laborers,3,0,34.0,9.1
5025161,M,N,N,0,360000.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,2,0,34.0,14.1
5145694,M,Y,Y,0,225000.0,Working,Higher education,Single / not married,With parents,1,1,1,0,Laborers,1,0,26.0,1.8
5113455,F,N,Y,1,126000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,50.0,11.3
5150164,F,N,N,0,135000.0,Pensioner,Secondary,Widow,Municipal apartment,1,0,1,0,Laborers,1,0,65.0,0.0
5126321,F,N,N,0,270000.0,Working,Secondary,Married,House / apartment,1,1,1,0,High skill tech staff,2,0,49.0,4.7
5088450,F,N,Y,0,157500.0,State servant,Secondary,Widow,House / apartment,1,0,1,0,Drivers,1,0,63.0,5.6
5068631,F,Y,Y,0,216000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Managers,2,0,58.0,10.0
5021693,M,Y,Y,2,337500.0,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Laborers,4,0,34.0,4.6
5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,1,0,0,0,Sales staff,2,0,29.0,1.3
5029184,F,N,Y,1,108000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,44.0,12.6
5069051,M,Y,N,0,225000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,49.0,6.8
5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,2,0,54.0,5.2
5118477,F,N,Y,0,180000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,48.0,2.4
5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Core staff,3,0,37.0,1.1
5024148,F,Y,N,0,180000.0,Working,Higher education,Married,With parents,1,1,1,0,Accountants,2,0,31.0,2.8
5112966,F,N,N,0,112500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,52.0,29.3
5089240,F,N,N,0,270000.0,State servant,Secondary,Separated,House / apartment,1,0,1,1,Medicine staff,1,0,53.0,33.8
5067262,F,Y,Y,0,270000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,55.0,4.7
5045255,F,N,Y,1,270000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Core staff,3,0,57.0,10.1
5044478,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,44.0,6.1
5136020,M,Y,N,1,351000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Private service staff,3,0,44.0,23.2
5033418,M,Y,N,0,202500.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,0,Managers,2,0,29.0,6.0
5021737,F,N,Y,0,189000.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,57.0,0.0
5023231,M,Y,Y,0,270000.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,48.0,3.7
5029225,F,Y,Y,0,144000.0,Pensioner,Secondary,Civil marriage,House / apartment,1,0,1,0,Laborers,2,0,59.0,0.0
5028909,F,N,N,0,67500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,2,0,27.0,5.1
5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,1,0,1,0,Core staff,2,0,38.0,9.6
5126517,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,0,56.0,6.2
5146114,F,N,Y,0,157500.0,State servant,Higher education,Separated,House / apartment,1,0,1,0,Laborers,1,0,57.0,31.2
5146034,M,N,Y,0,157500.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Cooking staff,1,0,47.0,11.4
5142972,M,N,N,1,180000.0,Working,Secondary,Single / not married,House / apartment,1,1,1,0,Laborers,3,0,29.0,2.5
5028569,F,Y,Y,0,315000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,1,Core staff,2,0,43.0,15.1
5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,40.0,15.1
5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,0,59.0,3.0
5053089,F,N,N,0,175500.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,High skill tech staff,1,0,51.0,1.8
5117753,M,Y,N,0,306000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Managers,2,0,44.0,4.5
5126826,F,N,N,1,157500.0,Working,Secondary,Civil marriage,With parents,1,0,0,0,Sales staff,3,0,32.0,10.1
5018505,F,N,N,0,58500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,57.0,0.0
5067893,M,Y,Y,0,292500.0,Working,Secondary,Married,Rented apartment,1,0,0,0,Laborers,2,0,47.0,2.5
5048305,F,N,N,0,191399.0,Working,Higher education,Separated,House / apartment,1,0,0,0,Core staff,1,0,60.0,4.2
5135531,M,Y,Y,0,225000.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Drivers,1,0,38.0,4.8
5067019,F,Y,Y,1,247500.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,1,Laborers,3,0,47.0,3.4
5115671,M,Y,Y,1,189000.0,Working,Higher education,Married,House / apartment,1,0,0,0,High skill tech staff,3,0,36.0,10.0
5136985,M,Y,N,0,247500.0,Working,Secondary,Single / not married,House / apartment,1,1,0,0,Managers,1,0,34.0,9.1
5126687,F,N,Y,0,90000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,55.0,8.6
5058509,F,N,Y,0,148500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,62.0,0.0
5045513,M,Y,N,1,180000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,3,0,32.0,12.3
5021730,F,Y,Y,1,180000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,1,Cleaning staff,3,0,46.0,3.8
5048542,F,N,Y,0,121900.5,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,44.0,0.0
5096342,F,N,N,0,112500.0,Working,Secondary,Married,Municipal apartment,1,1,0,0,Laborers,2,0,32.0,3.2
5021293,F,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Core staff,3,0,33.0,0.5
5143079,F,Y,N,0,225000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Sales staff,2,0,38.0,1.4
5116478,M,Y,Y,2,450000.0,Commercial associate,Secondary,Married,House / apartment,1,0,1,0,Drivers,4,0,37.0,1.3
5062294,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,1,0,0,1,Managers,2,0,49.0,6.7
5091222,F,N,Y,3,135000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,5,0,41.0,4.2
5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Sales staff,2,0,29.0,4.3
5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Medicine staff,2,0,42.0,19.4
5146429,M,Y,N,0,261000.0,Commercial associate,Incomplete higher,Civil marriage,With parents,1,0,0,0,Sales staff,2,0,24.0,1.8
5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary,Married,House / apartment,1,1,1,0,Managers,3,0,42.0,7.1
5054407,M,N,N,0,225000.0,Commercial associate,Higher education,Married,With parents,1,1,0,0,Managers,2,0,36.0,13.9
5028616,M,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,1,1,1,0,High skill tech staff,3,0,26.0,5.5
5036319,F,N,Y,0,112500.0,Commercial associate,Secondary,Single / not married,House / apartment,1,0,0,0,Security staff,1,0,49.0,1.5
5116606,M,Y,Y,0,180000.0,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Laborers,2,0,47.0,12.6
5089218,F,Y,N,1,171000.0,Working,Secondary,Civil marriage,House / apartment,1,1,1,0,Medicine staff,3,0,38.0,17.8
5068648,M,N,Y,0,135000.0,Working,Secondary,Single / not married,With parents,1,0,0,0,Drivers,1,0,31.0,2.9
5143560,M,N,N,2,202500.0,Working,Secondary,Married,With parents,1,0,0,0,Drivers,4,0,30.0,2.0
5024925,F,N,N,0,33750.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,52.0,0.0
5029082,F,N,Y,0,135000.0,Pensioner,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,60.0,0.0
5116633,F,N,Y,0,135000.0,Pensioner,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,62.0,0.0
5126518,M,Y,N,0,157500.0,Working,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,0,56.0,6.2
5104945,F,N,Y,3,67500.0,Commercial associate,Secondary,Married,House / apartment,1,1,1,0,Sales staff,5,0,46.0,1.1
5116991,M,Y,Y,0,135000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,40.0,9.6
5096340,F,Y,N,0,153000.0,Pensioner,Secondary,Widow,House / apartment,1,0,1,0,Laborers,1,0,65.0,0.0
5024670,F,N,Y,1,180000.0,Working,Higher education,Separated,House / apartment,1,0,0,0,HR staff,2,0,41.0,4.3
5062095,M,Y,N,0,180000.0,Working,Secondary,Single / not married,House / apartment,1,1,1,0,High skill tech staff,1,0,28.0,5.0
5079057,M,Y,N,0,121500.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,41.0,18.9
5041881,M,N,N,0,112500.0,Working,Secondary,Civil marriage,Rented apartment,1,0,0,0,Laborers,2,0,40.0,6.9
5053117,M,Y,N,1,270000.0,Commercial associate,Secondary,Civil marriage,House / apartment,1,0,0,0,Laborers,3,0,37.0,3.9
5115921,M,Y,Y,0,360000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Drivers,2,0,42.0,0.9
5150221,M,Y,Y,0,116100.0,Working,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,28.0,6.7
5026166,M,Y,Y,0,225000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,66.0,0.0
5100171,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,47.0,0.0
5126294,M,N,N,0,225000.0,Working,Secondary,Married,House / apartment,1,1,0,0,Laborers,2,0,58.0,32.6
5149980,F,N,Y,1,405000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,3,0,35.0,12.4
5089580,F,Y,N,0,112500.0,State servant,Secondary,Married,House / apartment,1,1,1,0,Core staff,2,0,32.0,1.3
5041320,F,N,N,0,157500.0,Working,Higher education,Single / not married,Office apartment,1,0,0,0,Laborers,1,0,52.0,9.0
5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,1,0,0,0,Laborers,2,0,29.0,4.1
5095514,M,Y,Y,0,297000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,56.0,3.2
5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,1,0,1,1,Accountants,2,0,37.0,9.6
5069066,M,N,Y,0,202500.0,Working,Secondary,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,27.0,8.5
5125542,M,N,N,0,180000.0,Working,Higher education,Married,With parents,1,1,1,0,High skill tech staff,2,0,37.0,6.6
5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,0,Drivers,2,0,42.0,4.0
5142163,M,N,Y,1,360000.0,Working,Secondary,Civil marriage,House / apartment,1,0,0,0,Sales staff,3,0,32.0,7.0
5029529,M,Y,Y,0,112500.0,Pensioner,Lower secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,60.0,0.0
5090493,F,N,N,0,121500.0,Pensioner,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,58.0,0.0
5105291,F,N,N,0,112500.0,Working,Secondary,Widow,With parents,1,1,1,0,Core staff,1,0,28.0,2.2
5116005,M,Y,Y,1,900000.0,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,0,0,High skill tech staff,3,0,46.0,7.0
5115679,M,N,Y,0,112500.0,Pensioner,Secondary,Married,House / apartment,1,0,1,0,Laborers,2,0,61.0,0.0
5061500,F,N,Y,1,135000.0,Working,Incomplete higher,Married,House / apartment,1,0,0,0,Laborers,3,0,44.0,25.6
5045380,M,Y,Y,0,261000.0,Working,Incomplete higher,Married,House / apartment,1,0,1,0,Managers,2,0,44.0,4.1
5041355,M,Y,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,1,0,1,0,Laborers,2,0,66.0,0.0
5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,1,0,1,1,Accountants,1,0,39.0,3.7
5148981,F,Y,Y,0,94500.0,Working,Secondary,Married,House / apartment,1,0,0,0,High skill tech staff,2,0,50.0,28.4
5010238,M,Y,Y,0,225000.0,Working,Secondary,Married,House / apartment,1,0,0,0,Drivers,2,0,45.0,11.9
5024604,F,N,Y,0,630000.0,Pensioner,Secondary,Single / not married,House / apartment,1,0,1,0,Laborers,1,0,60.0,0.0
5090705,F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,1,0,0,0,Laborers,1,0,64.0,0.0
5050724,F,Y,N,0,360000.0,Working,Higher education,Married,House / apartment,1,1,1,0,Accountants,2,0,35.0,6.3
5142781,M,Y,N,2,157500.0,Working,Secondary,Separated,With parents,1,0,0,0,Laborers,3,0,38.0,4.5
5114643,F,Y,N,0,247500.0,Working,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,37.0,5.9
5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,1,0,Laborers,1,0,27.0,5.3
5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,1,0,1,0,Managers,2,0,44.0,8.7
5117698,M,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,1,1,0,0,Laborers,2,0,56.0,10.9
5118560,F,N,Y,0,126000.0,Working,Secondary,Single / not married,House / apartment,1,0,1,0,Cooking staff,1,0,46.0,7.9
5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,1,0,0,0,Waiters/barmen staff,1,0,33.0,3.2
5033895,F,N,N,2,135000.0,Working,Secondary,Married,With parents,1,0,0,0,Core staff,4,0,31.0,4.6
5033659,M,N,Y,0,225000.0,Commercial associate,Secondary,Married,House / apartment,1,0,0,0,Laborers,2,0,52.0,10.1
5062205,F,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,0,Laborers,2,0,48.0,3.3
5056237,F,N,Y,0,40500.0,Working,Secondary,Married,House / apartment,1,1,0,0,Cleaning staff,2,0,35.0,13.5
5061773,F,N,Y,0,157500.0,Pensioner,Secondary,Separated,House / apartment,1,0,0,0,Laborers,1,0,58.0,0.0
5135863,F,N,Y,2,67500.0,Working,Secondary,Married,House / apartment,1,0,0,0,Sales staff,4,0,33.0,1.6
5050793,F,N,N,0,315000.0,State servant,Higher education,Married,House / apartment,1,0,0,0,Core staff,2,0,58.0,18.2
5091057,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,1,Secretaries,4,0,42.0,6.0
5149368,F,N,Y,0,180000.0,Pensioner,Secondary,Civil marriage,House / apartment,1,0,1,0,Laborers,2,0,59.0,0.0
5053156,F,N,Y,0,157500.0,Pensioner,Secondary,Widow,House / apartment,1,0,0,0,Laborers,1,0,65.0,0.0
5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary,Separated,House / apartment,1,0,0,0,Laborers,2,0,29.0,2.0
5118545,F,Y,N,0,270000.0,Working,Secondary,Married,House / apartment,1,0,1,0,Sales staff,2,0,50.0,4.8
5024592,M,Y,Y,0,157500.0,Working,Secondary,Married,With parents,1,1,0,0,Drivers,2,0,24.0,4.4
5125804,F,N,Y,0,270000.0,Working,Secondary,Separated,House / apartment,1,0,0,1,Laborers,1,0,50.0,5.6
